society_id,society_name,society_xd_id,language_glottocode,language_name,language_family,variable_id,EA015code,EA015code_label,focal_year,sub_case,comment
Cj1,Syrians,xd586,nort3142,North Mesopotamian Arabic,Afro-Asiatic,EA015,3,Agamous,1950,with special reference to the village of Tell Toqaan,
Cj2,Rwala,xd588,east2690,Eastern Egyptian Bedawi Arabic,Afro-Asiatic,EA015,3,Agamous,1920,Unspecified,"The local clan, however, shows a tendency toward endogamy"
Cj3,Hebrews,xd589,anci1244,Ancient Hebrew,Afro-Asiatic,EA015,3,Agamous,-800,,
Cj6,Jordanians,xd592,sout3123,South Levantine Arabic,Afro-Asiatic,EA015,3,Agamous,1950,with special reference to the sedentary population,
Ea2,Yusufzai,xd601,yusu1238,Yusufzai,Indo-European,EA015,3,Agamous,1950,with special reference to the Yusufsai of Swat,
Ea3,Hazara,xd602,haza1239,Hazaragi,Indo-European,EA015,3,Agamous,1930,with special reference to the Urazgani,But with a marked tendency toward local endogamy
Ea5,Nuristani,xd604,kamv1242,Kamviri,Indo-European,EA015,3,Agamous,1890,,
Ea9,Iranians,xd608,tehr1242,Tehrani,Indo-European,EA015,3,Agamous,1950,,
Eb3,Khalka,xd611,halh1238,Halh Mongolian,Mongolic,EA015,3,Agamous,1940,Narobanchin Territory,
Eb7,Chahar,xd615,peri1253,Peripheral Mongolian,Mongolic,EA015,3,Agamous,1930,,But with a tendency toward local exogamy
Ec10,Ob Ostyak,xd618,khan1273,Kazym-Berezover-Suryskarer Khanty,Uralic,EA015,3,Agamous,1880,with special reference to those on the Ob River,
Ec3,Chukchi,xd631,chuk1273,Chukchi,Chukotko-Kamchatkan,EA015,3,Agamous,1900,Reindeer Division,
Ec5,Koryak,xd633,kory1246,Koryak,Chukotko-Kamchatkan,EA015,3,Agamous,1900,with special reference to the Maritime Koryak,
Ed14,Man,xd641,kimm1245,Kim Mun,Hmong-Mien,EA015,3,Agamous,,with special reference to the Man Lan Ten of North Vietnam,
Ed15b,Chekiang,xd643,wuch1236,Wu Chinese,Sino-Tibetan,EA015,3,Agamous,1936,"Kaihsienkung Village, Chekiang",
Ed16,Cantonese,xd644,yuec1235,Yue Chinese,Sino-Tibetan,EA015,3,Agamous,1940,with special reference to the village of Yannon,
Ed7,Okinawans,xd650,cent2126,Central Okinawan,Japonic,EA015,3,Agamous,1950,,
Ee1,Adi,xd653,bori1243,Bori-Karko,Sino-Tibetan,EA015,3,Agamous,1940,,
Ee2,Burusho,xd654,buru1296,Burushaski,,EA015,3,Agamous,1930,Hunza State,
Ee4,Tibetans,xd656,tibe1272,Tibetan,Sino-Tibetan,EA015,3,Agamous,1920,with special reference to Central Tibet,
Ee5,Shina,xd657,shin1264,Shina,Indo-European,EA015,3,Agamous,1870,with special reference to the Shina tribe,
Ee6,Sherpa,xd658,sher1255,Solu-Khumbu Sherpa,Sino-Tibetan,EA015,3,Agamous,1950,with special reference to those of Khumbu,
Ee8,Magar,xd660,west2418,Western Magar,Sino-Tibetan,EA015,3,Agamous,1950,with special reference to the sedentary inhabitants of Banyan Hill,
Ef7,Pahari,xd669,maha1287,Mahasu Pahari,Indo-European,EA015,3,Agamous,1950,with special reference to the village of Sirkanda in western Uttar Pradesh,
Ef8,Kashmiri,xd670,kash1277,Kashmiri,Indo-European,EA015,3,Agamous,1950,with special reference to the Pandit or Sarasvati Brahmans,
Eg10,Telugu,xd673,telu1262,Telugu,Dravidian,EA015,3,Agamous,1950,with special reference to the village of Shamirpet,
Eg13,Muria Gond,xd676,west2408,Western Muria,Dravidian,EA015,3,Agamous,1941,Bastar State,
Eg14,Reddi,xd677,mukh1238,Mukha-Dora,Dravidian,EA015,3,Agamous,1940,with special reference to those of the Bison Hills,
Eg2,Tamil,xd678,tami1289,Tamil,Dravidian,EA015,3,Agamous,1880,with special reference to the agricultural castes in Tanjore,
Eg6,Kerala,xd682,mala1464,Malayalam,Dravidian,EA015,3,Agamous,1799,with special reference to Northern Kerala,
Eh1,Andamanese,xd686,akab1249,Aka-Bea,Great Andamanese,EA015,3,Agamous,1870,,
Eh10,Betsileo,xd687,bets1235,Betsileo,Austronesian,EA015,3,Agamous,,,
Eh2,Merina,xd688,meri1243,Merina,Austronesian,EA015,3,Agamous,1900,,
Eh5,Nicobarese,xd691,carn1240,Car Nicobarese,Austroasiatic,EA015,3,Agamous,1890,Car Nicobar of North Islands,
Eh6,Sinhalese,xd692,sinh1246,Sinhala,Indo-European,EA015,3,Agamous,1950,with special reference to the Kandyan Sinhalese,
Ei1,Garo,xd696,garo1247,Garo,Sino-Tibetan,EA015,3,Agamous,1900,Rengsanggr,
Ei11,Aimol,xd698,aimo1244,Aimol,Sino-Tibetan,EA015,3,Agamous,1910,,
Ei19,Chin,xd706,asho1236,Asho Chin,Sino-Tibetan,EA015,3,Agamous,1940,,
Ei4,Maras,xd710,mara1382,Mara Chin,Sino-Tibetan,EA015,3,Agamous,1930,Lakher Tribe,
Ei6,Purum,xd712,puru1266,Purum,Sino-Tibetan,EA015,3,Agamous,1930,,
Ei7,Karen,xd713,pwow1235,Pwo Western Karen,Sino-Tibetan,EA015,3,Agamous,1910,,
Ei9,Mogh,xd715,rakh1245,Rakhine,Sino-Tibetan,EA015,3,Agamous,1880,,
Ej11,Cham,xd718,east2563,Eastern Cham,Austronesian,EA015,3,Agamous,1950,with special reference to the non-Muslim Cham of Vietnam,
Ej14,Senoi,xd721,sema1266,Semai,Austroasiatic,EA015,3,Agamous,1960,with special reference to the eastern Semai,
Ej5,Khmer,xd727,cent1989,Central Khmer,Austroasiatic,EA015,3,Agamous,1950,,
Ej6,Moken,xd728,moke1242,Moken,Austronesian,EA015,3,Agamous,1920,of the Mergui Archipelago,
Ej7,Akha,xd729,akha1245,Akha,Sino-Tibetan,EA015,3,Agamous,1950,,
Ej8,Malays,xd730,mala1479,Colloquial Malay,Austronesian,EA015,3,Agamous,1940,with special reference to those of Trengganu,
Ej9,Thai,xd731,thai1261,Thai,Tai-Kadai,EA015,3,Agamous,1940,,
Ia1,Atayal,xd732,atay1247,Atayal,Austronesian,EA015,3,Agamous,1930,Atayal Tribe (but exdluding Sedeq),
Ia12,Sugbuanon,xd735,cebu1242,Cebuano,Austronesian,EA015,3,Agamous,1950,,
Ia13,Badjau Tawi-Tawi,xd736,sout2918,Southern Sama,Austronesian,EA015,3,Agamous,1960,Tawi-Tawi and adjacent islands,
Ia14,Tao,xd737,yami1254,Yami,Austronesian,EA015,3,Agamous,1930,,
Ia16,Kalinga,xd739,lubu1243,Lubuagan Kalinga,Austronesian,EA015,3,Agamous,1910,with special reference to the northern Kalinga,
Ia18,Bisayan,xd741,akla1241,Aklanon,Austronesian,EA015,3,Agamous,1950,with special reference to the village of Manland in western Negros,
Ia2,Sagada,xd742,nort2877,Northern Kankanay,Austronesian,EA015,3,Agamous,1950,,
Ia3,Ifugao,xd743,tuwa1243,Tuwali Ifugao,Austronesian,EA015,3,Agamous,1920,Kiangan Group,
Ia4,Subanun,xd744,cent2089,Central Subanen,Austronesian,EA015,3,Agamous,1950,with special reference to the Eastern Subanun,
Ia5,Hanunoo,xd745,hanu1241,Hanunoo,Austronesian,EA015,3,Agamous,1950,,
Ib1,Iban,xd750,iban1264,Iban,Austronesian,EA015,3,Agamous,1950,"Ulu Ai Group, Baleh",
Ib2,Javanese,xd751,java1254,Javanese,Austronesian,EA015,3,Agamous,1950,Town and environs of Pare; Modjokuto,
Ib4,Toba Batak,xd753,bata1289,Batak Toba,Austronesian,EA015,3,Agamous,1930,with special reference to the Toba group,
Ic12,Sumbawanese,xd762,sumb1241,Sumbawa,Austronesian,EA015,3,Agamous,1951,with special reference to the village of Rarak in Western Sumbawa,
Ic5,Toradja,xd767,pamo1252,Pamona,Austronesian,EA015,3,Agamous,1910,Bare'e subgroup,
Ic6,Tanimbarese,xd768,sela1259,Selaru,Austronesian,EA015,3,Agamous,1930,,
Id10,Walbiri,xd773,warl1254,Warlpiri,Pama-Nyungan,EA015,3,Agamous,1930,,
Id11,Gidjingali,xd774,gunn1248,Gun-narda,Maningrida,EA015,3,Agamous,1950,,
Id3,Tiwi,xd778,tiwi1244,Tiwi,,EA015,3,Agamous,1920,Tiwi Tribe: Melville Island,
Ie16,Kutubu,xd792,foii1241,Foi,East Kutubu,EA015,3,Agamous,1940,,
Ie20,Koita,xd797,koit1244,Koitabu,Koiarian,EA015,3,Agamous,1900,,
Ie30,Mimika,xd808,kamo1255,Kamoro,Nuclear Trans New Guinea,EA015,3,Agamous,1950,,
Ie36,Samarokena,xd814,sama1240,Samarokena,Greater Kwerba,EA015,3,Agamous,1950,,
Ie37,Star Mountain,xd815,ngal1298,Ngalum,Nuclear Trans New Guinea,EA015,3,Agamous,1960,,
Ie38,Dani,xd816,midg1235,Mid Grand Valley Dani,Nuclear Trans New Guinea,EA015,3,Agamous,1960,with special reference to the Dugum group of the Grand Valley of the Balim River,
Ie39,Elema,xd817,orok1267,Orokolo,Eleman,EA015,3,Agamous,1920,with special reference to those of Orokolo Bay,
If11,Kosraeans,xd826,kosr1238,Kosraean,Austronesian,EA015,3,Agamous,1860,,
If13,Nauruans,xd828,naur1243,Nauru,Austronesian,EA015,3,Agamous,1900,,
If5,Ponapeans,xd836,pohn1238,Pohnpeian,Austronesian,EA015,3,Agamous,1910,,
If8,Chamorro,xd839,cham1312,Chamorro,Austronesian,EA015,3,Agamous,1950,with special reference to those of Saipa,
Ig11,Rossel Islanders,xd843,yele1255,Yele,,EA015,3,Agamous,1920,,
Ig14,Dahuni,xd846,suau1242,Suau,Austronesian,EA015,3,Agamous,1900,,
Ig18,Kwaio,xd850,kwai1243,Kwaio,Austronesian,EA015,3,Agamous,1960,,
Ih9,Santa Cruz Islanders,xd875,natu1246,Natügu,Austronesian,EA015,3,Agamous,1930,Graciosa Bay,
Ii2,Tikopia,xd881,tiko1237,Tikopia,Austronesian,EA015,3,Agamous,1930,Ravenga District,
Ii5,Ontong Java,xd884,onto1237,Luangiua,Austronesian,EA015,3,Agamous,1920,"Leuenuwa, Lord Howe's Islanders",
Ii7,Kapingamarangi,xd886,kapi1249,Kapingamarangi,Austronesian,EA015,3,Agamous,1910,,
Ij3,Marquesans,xd892,nort2845,North Marquesan,Austronesian,EA015,3,Agamous,1900,,
Ij5,Raroians,xd894,tuam1242,Tuamotuan,Austronesian,EA015,3,Agamous,1900,,
Ij7,Mangarevans,xd896,mang1401,Mangareva,Austronesian,EA015,3,Agamous,1900,,
Ij8,Tahitians,xd897,tahi1242,Tahitian,Austronesian,EA015,3,Agamous,1900,,
Na1,Nabesna,xd1026,uppe1437,Upper Tanana,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1930,,
Na10,Chugach,xd1027,chug1254,Chugach,Eskimo-Aleut,EA015,3,Agamous,1930,,
Na12,Nunamiut,xd1029,nort2944,North Slope Inupiatun,Eskimo-Aleut,EA015,3,Agamous,1950,,
Na13,Baffin Island Inuit,xd1030,baff1240,North Baffin Inuktitut,Eskimo-Aleut,EA015,3,Agamous,1880,,
Na14,Inughuit (Northern Greenland),xd1031,pola1254,Polar Eskimo,Eskimo-Aleut,EA015,3,Agamous,1880,,
Na15,Tlicho,xd1032,dogr1252,Dogrib,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1860,,
Na16,Délįne,xd1033,nort2942,North Slavey,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1860,,
Na17,DeneTha,xd1034,sout2959,South Slavey,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1860,"Lynx Point band, Fort Simpson",
Na19,Dakelh,xd1035,carr1249,Carrier,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1880,with special reference to the Hwitsowitenne,
Na2,Tareumiut,xd1036,nort2944,North Slope Inupiatun,Eskimo-Aleut,EA015,3,Agamous,1880,,
Na20,Kutchin,xd1037,gwic1235,Gwich'in,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1880,with special reference to the Tatlit of Peel River Kutchin,
Na21,Caribou Inuit,xd1038,cari1277,Kivalliq,Eskimo-Aleut,EA015,3,Agamous,1900,,
Na23,Labrador Inuit,xd1039,labr1244,North Labrador Eskimo,Eskimo-Aleut,EA015,3,Agamous,1890,with special reference to the Koksoagmiu,
Na24,Tasiilaq,xd1040,tunu1234,Tunumiisiut,Eskimo-Aleut,EA015,3,Agamous,1880,,
Na25,Kalaallit (West Greenland),xd1041,kala1399,Kalaallisut,Eskimo-Aleut,EA015,3,Agamous,1910,with special reference to the inhabitants of the Egesminde District,
Na26,Dena'ina,xd1042,tana1289,Tanaina,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1870,with special reference to the Iliamna,
Na30,Dene,xd1046,chip1261,Chipewyan,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1880,,
Na31,Eastern Cree,xd1047,sout2978,Southern East Cree,Algic,EA015,3,Agamous,1850,with special reference to those of Albany and Moose Creek,
Na32,Montagnais,xd1048,mont1268,Montagnais,Algic,EA015,3,Agamous,1880,Lake St. John & Mistassini Band,
Na33,Northern Saulteaux,xd1049,alba1270,Albany River Ojibwa,Algic,EA015,3,Agamous,1870,Berens River band,
Na36,Minnesota Ojibwa,xd1052,redl1238,Red Lake Chippewa,Algic,EA015,3,Agamous,1860,with special reference to the Red Lake and White Earth bands,
Na37,Rainy River Ojibwe,xd1053,rain1239,Rainy River Ojibwa,Algic,EA015,3,Agamous,1880,,
Na41,Mi'kmaq,xd1058,mikm1235,Mi'kmaq,Algic,EA015,3,Agamous,1700,Mainland division,
Na43,Netsilik,xd1060,nets1241,Natsilingmiutut,Eskimo-Aleut,EA015,3,Agamous,1920,,
Na44,Taqagmiut,xd1061,queb1248,Nunavik,Eskimo-Aleut,EA015,3,Agamous,1910,,
Na45,Mistissini Cree,xd1062,sout2978,Southern East Cree,Algic,EA015,3,Agamous,1900,,
Na5,Naskapi,xd1063,nask1242,Naskapi,Algic,EA015,3,Agamous,1890,"with special reference to the northern bands (Barren Ground, Ungava, White Whale River)",
Na6,Nunivak,xd1064,kusk1241,General Central Yup'ik,Eskimo-Aleut,EA015,3,Agamous,1930,,
Na7,Attawapiskat Cree,xd1065,swam1239,Swampy Cree,Algic,EA015,3,Agamous,1900,with special reference to the Attawapiskat Swampy Cree,
Na8,Deg Xit'an,xd1066,dege1248,Degexit'an,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1880,Shageluk Village,
Na9,Aleut,xd1067,east2533,Eastern Aleut,Eskimo-Aleut,EA015,3,Agamous,1830,Unalaska Branch (Eastern Aleut),
Nb10,Alkatcho,xd1069,sout2958,Southern Carrier,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1865,,
Nb17,Puyallup,xd1076,sout2965,Southern Puget Sound Salish,Salishan,EA015,3,Agamous,1870,,
Nb23,Heiltsuk,xd1083,bell1263,Bella Bella,Wakashan,EA015,3,Agamous,1880,,
Nb33,Chimariko,xd1094,chim1301,Chimariko,,EA015,3,Agamous,1860,,
Nb39,Sinkyone,xd1100,wail1244,Wailaki,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1860,,
Nb5,Eyak,xd1102,eyak1241,Eyak,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1890,Eyak Tribe,
Nb7,Tsimshian,xd1104,nucl1649,Southern-Coastal Tsimshian,Tsimshian,EA015,3,Agamous,1880,,
Nb8,Haisla,xd1105,hais1244,Haisla,Wakashan,EA015,3,Agamous,1880,,
Nb9,Nuxalk,xd1106,bell1243,Bella Coola,Salishan,EA015,3,Agamous,1880,"Central group, lower B.C. River",
Nc10,Achumawi,xd1108,achu1247,Achumawi,Palaihnihan,EA015,3,Agamous,1860,,
Nc11,Yana,xd1109,yana1271,Yana,,EA015,3,Agamous,1860,,
Nc12,Maidu,xd1110,nort2952,Northeast Maidu,Maiduan,EA015,3,Agamous,1850,with special reference to the Northeastern Mountain Maidu,
Nc13,Nisenan,xd1111,nise1244,Nisenan,Maiduan,EA015,3,Agamous,1850,with special reference to the Hill and Mountain Nisenan,
Nc16,Huchnom,xd1114,yuki1243,Yuki,Yuki-Wappo,EA015,3,Agamous,1860,,
Nc17,Northern Pomo,xd1115,nort2966,Northern Pomo,Pomoan,EA015,3,Agamous,1860,with special reference to those of Kalekau,
Nc18,Eastern Pomo,xd1116,east2545,Eastern Pomo,Pomoan,EA015,3,Agamous,1860,"Clear Lake, Village of Cignon",
Nc19,Southern Pomo,xd1117,sout2984,Southern Pomo,Pomoan,EA015,3,Agamous,1860,with special reference to those near Santa Rosa,
Nc2,Tübalulabal,xd1118,tuba1278,Tübatulabal,Uto-Aztecan,EA015,3,Agamous,1850,,
Nc20,Wappo,xd1119,wapp1239,Wappo,Yuki-Wappo,EA015,3,Agamous,1860,,
Nc21,Lake Miwok,xd1120,lake1258,Lake Miwok,Miwok-Costanoan,EA015,3,Agamous,1860,,
Nc22,Patwin,xd1121,patw1250,Patwin,Wintuan,EA015,3,Agamous,1850,with special reference to the Hill Patwin,
Nc23,Western Mono,xd1122,mono1275,Mono (USA),Uto-Aztecan,EA015,3,Agamous,1870,,
Nc25,Wukchumni,xd1124,tule1245,Tule-Kaweah Yokuts,Yokutsan,EA015,3,Agamous,1860,,
Nc27,Kawaiisu,xd1126,kawa1283,Kawaiisu,Uto-Aztecan,EA015,3,Agamous,1860,,
Nc28,Chumash,xd1127,cruz1243,Cruzeño,Chumashan,EA015,3,Agamous,1800,,
Nc7,Yuki,xd1138,yuki1243,Yuki,Yuki-Wappo,EA015,3,Agamous,1850,,
Nc8,Klamath,xd1139,klam1254,Klamath-Modoc,,EA015,3,Agamous,1860,Klamath Tribe,
Nc9,Modoc,xd1140,klam1254,Klamath-Modoc,,EA015,3,Agamous,1860,,
Nd11,Shuswap,xd1143,shus1248,Shuswap,Salishan,EA015,3,Agamous,1850,with special reference to the southeastern Shuswap,
Nd12,Bitterroot Salish,xd1144,kali1309,Kalispel,Salishan,EA015,3,Agamous,1860,,
Nd13,Kalispel,xd1145,kali1309,Kalispel,Salishan,EA015,3,Agamous,1860,,
Nd14,Coeur d’Alene,xd1146,coeu1236,Coeur d'Alene,Salishan,EA015,3,Agamous,1860,,
Nd16,Wenatchi,xd1148,wena1241,Wenatchi,Salishan,EA015,3,Agamous,1870,,
Nd17,Klikitat,xd1149,nucl1237,Nuclear Yakima,Sahaptian,EA015,3,Agamous,1870,,
Nd18,Wishram,xd1150,wasc1239,Wasco-Wishram,Chinookan,EA015,3,Agamous,1860,,
Nd2,Southern Ute,xd1152,utee1244,Ute,Uto-Aztecan,EA015,3,Agamous,1860,,
Nd22,Wadadokado,xd1155,nort1551,North Northern Paiute,Uto-Aztecan,EA015,3,Agamous,1870,Wadadika of Harney Valley,
Nd24,Kidutokado,xd1157,nort1551,North Northern Paiute,Uto-Aztecan,EA015,3,Agamous,1870,,
Nd27,Kuyuidokado,xd1160,sout2967,South Northern Paiute,Uto-Aztecan,EA015,3,Agamous,1860,,
Nd29,Tunava (Deep Springs and Fish Lake),xd1162,mono1275,Mono (USA),Uto-Aztecan,EA015,3,Agamous,1870,including the Deep Springs Valley and Fish Lake Valley groups,
Nd31,Koso,xd1165,pana1305,Panamint,Uto-Aztecan,EA015,3,Agamous,1850,,
Nd32,Tümpisa Shoshone (Saline and Panamint),xd1166,pana1305,Panamint,Uto-Aztecan,EA015,3,Agamous,1850,with special reference to those of Saline Valley,
Nd33,Beatty,xd1167,pana1305,Panamint,Uto-Aztecan,EA015,3,Agamous,1870,including the Belted Range group,
Nd35,Mahaguaduka,xd1169,west2622,Western Shoshoni,Uto-Aztecan,EA015,3,Agamous,1870,,
Nd36,Wiyambituka,xd1170,west2622,Western Shoshoni,Uto-Aztecan,EA015,3,Agamous,1870,,
Nd37,Railroad Valley Shoshoni,xd1171,west2622,Western Shoshoni,Uto-Aztecan,EA015,3,Agamous,1870,,
Nd38,Ely Shoshoni,xd1172,west2622,Western Shoshoni,Uto-Aztecan,EA015,3,Agamous,1870,,
Nd39,Spring Valley Shoshoni,xd995,west2622,Western Shoshoni,Uto-Aztecan,EA015,3,Agamous,1870,including the Shoshoni of Snake and Antelope Valleys,
Nd4,Sanpoil,xd1174,sanp1257,Sanpoil,Salishan,EA015,3,Agamous,1870,,
Nd40,Tubaduka,xd1175,west2622,Western Shoshoni,Uto-Aztecan,EA015,3,Agamous,1870,,
Nd41,Wadaduka,xd1176,west2622,Western Shoshoni,Uto-Aztecan,EA015,3,Agamous,1870,,
Nd42,Elko Shoshoni,xd1177,west2622,Western Shoshoni,Uto-Aztecan,EA015,3,Agamous,1870,"including the Carlin, Halleck, and Wells groups",
Nd43,White Knife Shoshoni,xd1178,west2622,Western Shoshoni,Uto-Aztecan,EA015,3,Agamous,1860,,
Nd44,Yahanduka,xd1179,west2622,Western Shoshoni,Uto-Aztecan,EA015,3,Agamous,1850,,
Nd45,Bohogue,xd1180,nort2955,Northern Shoshoni,Uto-Aztecan,EA015,3,Agamous,1860,,
Nd46,Agaiduka,xd1182,nort2955,Northern Shoshoni,Uto-Aztecan,EA015,3,Agamous,1860,,
Nd47,Tukudika,xd1181,nort2955,Northern Shoshoni,Uto-Aztecan,EA015,3,Agamous,1850,,
Nd48,Gosiute,xd1183,gosi1242,Gosiute,Uto-Aztecan,EA015,3,Agamous,1860,with special reference to those of Deep Creek,
Nd50,Panguitch,xd1186,utee1244,Ute,Uto-Aztecan,EA015,3,Agamous,1860,,
Nd52,Shivwits,xd1188,sout2969,Southern Paiute,Uto-Aztecan,EA015,3,Agamous,1860,"including the Suwuntsu (St. George), Gunlock, and Uinkaret groups of Southern Paiute",
Nd53,Southern Paiute (Kaibab),xd1189,sout2969,Southern Paiute,Uto-Aztecan,EA015,3,Agamous,1860,,
Nd54,Chemehuevi,xd1190,chem1251,Chemehuevi,Uto-Aztecan,EA015,3,Agamous,1860,Colorado River Reservation,
Nd55,Southern Paiute (Las Vegas),xd1189,sout2969,Southern Paiute,Uto-Aztecan,EA015,3,Agamous,1860,"including the Pahrump, Ash Medows, and Tule Springs groups",
Nd58,Uintah Ute,xd1194,utee1244,Ute,Uto-Aztecan,EA015,3,Agamous,1860,,
Nd6,Washo,xd1196,wash1253,Washo,,EA015,3,Agamous,1850,,
Nd62,Uncompahgre Ute,xd1199,utee1244,Ute,Uto-Aztecan,EA015,3,Agamous,1860,,
Nd64,Wind River Eastern Shoshone,xd1201,nort2955,Northern Shoshoni,Uto-Aztecan,EA015,3,Agamous,1860,with special reference to the Kucundika,
Nd65,Hualapai,xd1202,wala1270,Walapai,Cochimi-Yuman,EA015,3,Agamous,1870,,
Nd66,Yavapai,xd1203,yava1252,Yavapai,Cochimi-Yuman,EA015,3,Agamous,1870,with exdlusive reference to the Northeastern Yavapai,
Nd67,Tolkepaya,xd1204,yava1252,Yavapai,Cochimi-Yuman,EA015,3,Agamous,1870,,
Nd7,Kutenai,xd1205,kute1249,Kutenai,,EA015,3,Agamous,1880,Lower or eastern branch,
Nd8,Chilcotin,xd1206,chil1280,Chilcotin,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1880,with special reference to the Alexis Creek and Redstone bands,
Ne14,Bungi,xd1213,west1510,Western Ojibwa,Algic,EA015,3,Agamous,1850,,
Ne15,Hidatsa,xd1214,hida1246,Hidatsa,Siouan,EA015,3,Agamous,1860,Hidatsa Village,
Ne17,Kiowa,xd1216,kiow1266,Kiowa,Kiowa-Tanoan,EA015,3,Agamous,1860,,
Ne19,Plains Cree,xd1218,plai1258,Plains Cree,Algic,EA015,3,Agamous,1850,,
Ne2,Kiowa Apache,xd1219,kiow1264,Kiowa Apache,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1870,,
Ne6,Mandan,xd1225,mand1446,Mandan,Siouan,EA015,3,Agamous,1830,,
Ne7,Sarcee,xd1226,sars1236,Sarsi,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1880,,
Nf13,Shawnee,xd1233,shaw1249,Shawnee,Algic,EA015,3,Agamous,1820,with special reference to the Kiskopotha band,
Nf14,Caddo,xd1234,cadd1256,Caddo,Caddoan,EA015,3,Agamous,,,
Nf15,Kickapoo,xd1235,kick1244,Kickapoo,Algic,EA015,3,Agamous,1870,,
Nf5,Wichita,xd1239,wich1260,Wichita,Caddoan,EA015,3,Agamous,1860,,
Nf7,Fox,xd1241,mesk1242,Meskwaki,Algic,EA015,3,Agamous,1830,Tama Reservation,
Nf8,Hasinai,xd1242,cadd1256,Caddo,Caddoan,EA015,3,Agamous,1770,,
Ng11,Yuchi,xd1246,yuch1247,Yuchi,,EA015,3,Agamous,1750,,
Ng12,Choctaw,xd1247,choc1276,Choctaw,Muskogean,EA015,3,Agamous,1760,,
Ng14,Chickasaw,xd1249,chic1270,Chickasaw,Muskogean,EA015,3,Agamous,,,
Ng4,Penobscot,xd1253,peno1243,Penobscot,Algic,EA015,3,Agamous,1900,,
Ng7,Natchez,xd1256,natc1249,Natchez,,EA015,3,Agamous,1700,Natchez Kingdom,
Nh1,Chiricahua,xd1259,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1880,Central band,
Nh14,Laguna,xd1264,acom1246,Acoma,Keresan,EA015,3,Agamous,1920,,
Nh15,Mescalero,xd1265,mesc1238,Mescalero-Chiricahua Apache,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1870,,
Nh16,Jicarilla,xd1266,jica1244,Jicarilla Apache,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1870,"Jicarilla Reservation, Dulce, New Mexico",
Nh18,Hopi,xd1268,hopi1249,Hopi,Uto-Aztecan,EA015,3,Agamous,1920,Old Oraiibi,
Nh19,Cocopa,xd1269,coco1261,Cocopa,Cochimi-Yuman,EA015,3,Agamous,1850,,
Nh20,Kamia,xd1271,kumi1248,Tipai,Cochimi-Yuman,EA015,3,Agamous,1860,,
Nh21,Mojave,xd1272,moha1256,Mohave,Cochimi-Yuman,EA015,3,Agamous,1850,Fort Mohave and Colorado River Reservation,
Nh23,Kewyipaya,xd1274,yava1252,Yavapai,Cochimi-Yuman,EA015,3,Agamous,1870,,
Nh24,Lipan Apache,xd1275,lipa1241,Lipan Apache,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1880,,
Nh26,Santa Clara,xd1277,sant1421,Santa Clara,Kiowa-Tanoan,EA015,3,Agamous,1910,,
Nh3,Navajo,xd1279,nava1243,Navajo,Athabaskan-Eyak-Tlingit,EA015,3,Agamous,1930,,
Nh5,Maricopa,xd1281,mari1440,Maricopa,Cochimi-Yuman,EA015,3,Agamous,1850,,
Ni2,Tohono O'odham,xd1287,toho1246,Tohono O'odam,Uto-Aztecan,EA015,3,Agamous,1930,,
Ni4,Seri,xd1289,seri1257,Seri,,EA015,3,Agamous,1900,,
Ni5,Chichimeca,xd1290,chic1272,Chichimeca-Jonaz,Otomanguean,EA015,3,Agamous,1570,,
Ni6,Pima,xd1291,akim1239,Akimel O'odham,Uto-Aztecan,EA015,3,Agamous,1840,,
Ni7,Yaqui,xd1292,yaqu1251,Yaqui,Uto-Aztecan,EA015,3,Agamous,1870,,
Nj5,Mazateco,xd1304,huau1238,Huautla Mazatec,Otomanguean,EA015,3,Agamous,1940,,
Sa16,Tolupan,xd1316,toll1241,Tol,Jicaquean,EA015,3,Agamous,,,
Sa2,Tzeltal,xd1318,tzel1254,Tzeltal,Mayan,EA015,3,Agamous,1940,with special reference to the town of Canuc; some data apply to the group more generally,
Sa5,Bribri,xd1321,brib1243,Bribri,Chibchan,EA015,3,Agamous,1950,,
Sa6,Yucatec Maya,xd1322,yuca1254,Yucatec Maya,Mayan,EA015,3,Agamous,1520,,
Sa7,Garifuna,xd1323,gari1256,Garifuna,Arawakan,EA015,3,Agamous,1940,,
