uuid,offense_present
3d62b415-c549-45e1-8762-7f4296d67b77,0
3d6f0003-36ea-4383-9b27-422c09ce744d,0
3d93b066-c297-4853-b2d5-932da7c443d8,0
3db80045-9619-4d7a-9d67-b4815a6142c6,0
3ddc19af-862e-482b-b5d4-0f8fc1082a8f,0
3de856e4-d668-4ab8-9f32-74ccfe3161c9,0
3e08b078-fec2-438a-a04e-e9be82ffb603,0
3e21cf9c-4e58-4a93-9223-38ee13dd831e,0
3e54a283-4e29-4e1a-80cf-ae86471e815c,0
3e68c18c-9ce0-45ac-b45e-93c2d8705c9c,0
3e6d50c5-359f-405c-8be0-97ae8e763fa1,0
3e71f05a-0592-493d-979a-45cca747d92b,0
3e7381ec-8099-4b6e-a6df-a9c7223147cb,0
3e82457b-928d-4dd0-9670-84189f0ef11f,0
3e9a1403-84e0-4e03-8248-7699dae557c9,0
3eace7e9-4605-49fb-97e6-d5e22bc954be,0
3ebe5827-270e-4e99-97d4-f10dcdd0d2ac,0
3ecf6c5d-a196-45bd-8651-d8a4885c7c13,0
3ed626f1-af3d-4400-acf4-68ecce9afd7f,0
3edc1779-3516-4c27-bef2-355a4b53e28e,0
3ee58c60-abc4-4321-81f8-e13bb38fff75,0
3f08f7e6-c245-4e77-800b-50c9525a14b5,0
3f462288-a8c7-496e-b5ad-29c5b4bbe7ea,0
3f54a836-3843-41c5-98da-9d7e6ba04c39,0
3f55d329-9681-4367-9adb-b5c80f7ee358,0
3f621b93-a105-4cfd-95d8-268de7bc99f9,0
3f7d1268-4d5f-4e22-ba75-3272a4552b46,0
3f9c9f64-fede-4635-950a-191dfc19c6aa,0
3f9ed242-fba3-4309-af34-939115dd9ebb,0
3fadc16f-7ab6-493d-ac9c-5858b434b4e1,0
3fb0458a-8c49-4528-94a6-444d01d11e79,0
3ff210ac-c0d0-4adc-abe5-d23fbe26b01d,0
401cb21a-6693-43d1-88df-7b819900dabd,0
4029b0d7-8c66-4a1c-920a-517cbad8f01c,0
4047531c-82e0-416d-bb3a-105509a4d1f2,0
4047f7fb-b5cb-4de8-a835-7599908c26ee,0
4065499a-8501-42d9-971c-d003e187d711,0
406b1fd3-ae50-429f-ad74-ffafafd18ee3,0
406b9dbe-d1bd-4d98-83c6-6cffcb6ef249,0
4076f423-4f33-4ac1-8597-2281e0acdef0,0
407b9f25-6497-4bb8-ab9f-0f8e694fcafe,0
407bacfc-2d07-41f2-941e-f9b7e2ad97a2,0
40968c13-2aad-4e17-a96e-2884f36c4c6c,0
409c3f18-ed49-4afc-8487-7b1e29101226,0
40a5a166-a97a-4957-9552-d1dbffdcb362,0
40b8f82c-d766-411f-b67c-ac2a9bb67a42,0
40bdb3db-ce3f-49d6-abb3-f85f2d36ffb5,0
40c4bfda-1ad9-499a-b2b1-0af2dbd6f0a7,0
40e2cd13-ea11-4026-8870-c882e7a85229,0
40f2f8c8-10af-4b6a-999a-d0299a4bd445,0
40fb23a3-a848-4e8c-b878-aee4483a7e78,0
41030e94-545f-4072-a299-a00e438558de,0
4128d23b-b44a-4969-8247-f69b50b1144e,0
4128f117-24f1-46d0-acb0-3ad3c823c01c,0
412bf646-3be6-40c6-b105-6a8a402b1c45,0
4136fe77-dd84-462e-9936-7e58ef45a84a,0
41430276-27d7-4b7d-89dc-50c3cb993de9,0
414f55cc-eb64-44f6-b9d5-3a326fd4326c,0
4180cb8a-464b-4fe1-95e4-08ef20548a8d,0
418faf36-9609-4a8f-a30d-8a3b272eb6ad,0
419716e2-069d-4caa-9d01-ae8ed50fa2a8,0
41972d93-baaa-41fb-b098-353c98a50fd8,0
41ac8f58-1bae-40a8-88b8-a0ffdfc4f80d,0
41bb1b13-9914-41d7-8d41-ecbef05b0a1a,0
41c6139f-76ac-4668-8aba-f446d26fb6e8,0
41d61fc8-7f47-4918-872f-6c76d9ff1219,0
41d6bd13-0dbe-4135-8b32-c61d36d84563,0
41da807d-7a39-4e81-8a21-bec0ad863756,0
41df0819-9cc6-47f8-ac76-7bd0bf2346e2,0
423415eb-af23-4359-82b2-1b7ca0a85193,0
4244b582-334f-4cea-85be-5a23e5659524,0
4249a14e-75e7-404f-a752-7602f7bbc862,0
4257ed90-6fc4-4deb-8660-4ee60ac881b5,0
42596295-f51c-4f10-b6bd-c059af14b550,0
42654e9d-a65f-46e8-8ab7-8c3a777ae282,0
42670c57-302e-4c10-a9c9-480ef3586394,0
4271f8a2-9d27-4c4a-b81b-5857504601ef,0
427a6109-05e9-40e6-964a-71fd497ae5a6,0
42873f04-acc8-4929-8b4f-c5eee8af02f5,0
4292e636-2066-4cc8-a885-8867b3eae1e9,0
42a075df-089e-449d-afa3-06ac299ccbbf,0
42ce3a83-16cb-46cc-9f1c-facca1991e98,1
42d81c49-040c-4c78-bd96-808a4dd1e699,0
42df485e-729d-4a38-9477-58c0f900e25e,0
42e0bc3d-00a4-41cb-82e5-c5addb38e96b,0
42fdf601-6305-4174-93c8-b02c444dc055,0
42ff53e9-cbb2-44b6-a601-bfaeaf6ddbf3,0
fb005046-9636-419f-bb99-eee411bb8daf,0
002df276-7500-4233-afad-8a081f578a55,1
0031ef52-bda2-44fd-964e-875806577850,1
00d2e230-acce-4fe0-be6e-d13b8168fcf9,1
00e75eb7-972a-4440-8c39-f3a6725f83f5,1
01290ed4-6a0a-4f30-bbaa-f1e2f3044980,1
012f3fd0-45ec-4dd1-9d53-8495cfd92ff9,1
018d2544-591d-40d9-8f6d-44ea94d1e2eb,1
01ae69c5-a7d3-47f1-b5a9-75895ae9effd,1
01e8ed42-e6d1-41b0-902e-b06910cb73d9,1
02d946eb-eb59-4f9b-be30-b55a1181a96c,1
02facf49-2972-4c74-b941-fd859865d66f,1
037f756c-d07f-43db-8f1d-13aa3e980939,1
03b7934a-d4ef-4a2c-8623-1931c4d2b959,1
04885eb5-8221-480f-9eda-9b287e66f400,1
04cb234b-a3e7-4bdc-a430-be57b17e52bf,1
051beed0-b89b-4f9f-9acf-daca5c4e2ae9,1
05ab9e8a-2c26-4cb9-af5e-e25b28c62cb4,1
05b54e8b-49c5-44d5-8178-81f417691189,1
05d67820-1a61-4dd7-a6a2-6992ac0c4b6f,1
060f57b5-c0e3-4fa1-ae80-a11345567f8a,1
06319bf3-1e9c-4473-84fb-adbfd31e6661,1
0692102d-0664-461e-97ce-bd35b5b67b46,1
06a25af2-7009-4319-9b69-aaa01c30c7d7,1
072251f9-1383-4d4f-b511-dc82ca23880f,1
077b0376-964b-447c-83b5-81475fad759d,1
07aafad7-489d-4a5e-8db2-891be6b84e8f,1
07cf5af8-f5ab-4c6a-a4dc-01b883cc28ae,1
083c1c53-99c1-4991-80ff-0db70158b6ea,1
0873920b-c65e-497d-8fff-eaa631a86c85,1
08840d5f-71e1-4230-b6a8-6897999c0e3c,1
08b4467f-5823-4125-827d-31e39f7be29a,1
09776ef6-f22c-4285-889a-53a640e1912a,1
09792140-71c6-4d81-b3b2-9644f4b88f39,1
09a954c1-647f-48b3-aaca-86130b77da7f,1
09fa3167-7a1d-4ddd-af5e-828e8c74846f,1
0a157c63-4675-487e-8245-f66e376a5361,1
0a5051cd-8a5f-4141-b2d5-416943877d9b,1
0a93842f-91a3-4f65-8578-15059931ebdb,1
0ab2e1cc-3dcd-46b5-a5ca-6fe84abad33d,1
0b6d6fe5-faba-44fe-bff5-1844f1cb5052,1
0b7bedfb-76ef-4908-ab9b-e08e0bdd6d94,1
0b90e7af-c027-4533-a4d7-12c6b1aa3b92,1
0bf26e62-2cc4-4ecc-84e7-9555f962e345,1
0bf7498d-1b7b-4775-bd5a-45b37c404355,1
0c0a074f-92ae-4d4c-9559-55272a56d2eb,1
0c69bdc9-daf0-4789-bde3-357fb2f5809b,1
0c7cc13b-e7a0-4b49-b014-0a5ec96a4ba9,1
0cf10250-3020-406d-adf9-6863228db27a,1
0d324d77-7158-4d2a-bbed-35355871093e,1
0d81621d-7915-4c32-b185-0f3ff8b44b7b,1
0d9cf39f-4ed3-4c43-a654-2b349141ddbb,1
0da83d62-1fed-4ae7-9110-1bd7b8e8ebc3,1
0dc6fef6-8887-4001-ba3d-7a8cb167db09,1
0e1a497e-3c07-4f26-8106-2704a0ea5b8b,1
0e1f83b8-985d-440a-aa03-c502c28faa02,1
0e56f8ba-9ea6-4dda-92f3-da9ec03c0dbf,1
0e74a5fa-98e1-4b56-8bb9-a349a7c4a7f8,1
0ec7e545-42db-4479-b738-64fb409bbb7b,1
0ed900e9-6578-42a4-8187-b3321518a144,1
0f79bbb1-79e9-420c-b548-bcf540c0d88f,1
0f7f0858-3a2f-4b3e-ac70-7bcfa5e29b6d,1
0f9095d4-0fb3-4631-b481-07a6f12fbc05,1
0fb65e47-3bd9-4b63-83b5-e7f5102456a5,1
0fdee109-061d-4909-8613-7e162c02116b,1
1063441c-58e7-4622-be8a-a99649df1123,1
10f0e9e4-9723-435a-a87b-5daa98d526fc,1
10fcb60a-2e38-4abb-a0d2-406f39151be2,1
1117960a-a17a-49f2-ab5e-bc3e0501ec6a,1
1170fd51-7fc4-4de6-9221-bbf2ebb34eb8,1
117b69a6-d3ef-4d64-95fe-814a4c269c58,1
11855264-723f-40ab-a146-a3d68ecdeb51,1
1194afdb-51af-42ce-890b-e2532596926f,1
11e9d987-24f1-43f0-b064-d8bcb6819f43,1
1252073a-185f-43e1-9adb-c77db293afdd,1
12819bc1-1c30-41a6-bc3d-ef05bcb123fd,1
128fd3da-21b2-460c-980f-f35458b18043,1
129ba748-ffa7-4354-b25f-1a9c87476e75,1
13142804-411b-4212-9310-0ffc563032b9,1
137b6fe3-8d09-4ad4-b221-ea2d6175bc99,1
1388767a-c420-4a2c-ab6e-8b1618329e38,1
139d9785-c0ab-460a-85d2-395b2839ce8d,1
1485b90e-d515-4151-bd34-94ac0e856d8a,1
14a626ce-6060-4244-a07a-4635367f5bcb,1
158927b6-34af-4fc4-8a40-1999896fac70,1
1589fe99-edae-4dd5-98b1-01b47b54b62b,1
15be9c58-cd92-4aaa-9ba9-9b144f365bb5,1
15dad998-4ff3-4574-b753-302a8ffc9c40,1
15fbc380-ea79-45f3-b6a1-bcda770d24f3,1
1638c103-a648-49bd-b79b-f670f4952bcd,1
16769aba-fa68-4711-95bd-a9b4a9fd912b,1
16ec60c0-7f1f-4c6a-b067-af3c119e4437,1
174ef78a-012e-44d5-9f99-304b2786172e,1
1768d4c0-9312-40c7-97bf-d8565aa5b1fe,1
1790cbbf-e87a-40d3-b3ae-5d8342f62041,1
17b41523-1026-440a-8c02-2b199a0ea263,1
17ded176-09d2-467e-8825-f19d2c1ca93f,1
17e234a6-0973-4c0d-bc3f-7103284e81d7,1
180ece33-4246-4730-9678-b268a789dd53,1
182dbe3b-7be8-4cce-96ac-2fc0d486b032,1
1864eb33-581f-40f5-a194-6aa34c840bb2,1
18ba3879-1d06-4fe5-8d9f-df89811b34f6,1
18d291ed-35d9-4684-9530-6ebc63dad52e,1
1959f994-3129-49cb-8b92-4a4bcf608f7c,1
195f47a7-60e6-4e1d-810d-0a595ae8c801,1
19f4178b-540f-4afd-a782-b51331802998,1
1a227cc4-8518-4f7d-b81a-de7081da3dc6,1
1a595a8d-021b-4937-b58f-2e42b715e083,1
1a65c0d5-dee7-4551-acbb-e62ec576a3ee,1
1b05759a-8e87-418a-911f-19621c33efa6,1
1b40206f-e218-479a-ad43-9d95a8e0b0aa,1
1b40ee9e-05b8-46bd-9833-11de08581efa,1
1bb7345f-01f1-4549-a7b2-39416b6afaf2,1
1bc80374-dabb-4a47-9cf3-25115de7688f,1
1bcf2220-c398-42a9-b3ef-7f7c289485de,1
1be375a0-8ce9-489f-80ae-69211b8abd5b,1
1bed8223-0e73-4db2-b86c-c1e969ddfd7e,1
1c16cfbc-1eba-4dbf-8aee-1b7d2126f9cb,1
1c3ca537-6d48-40e5-b494-c9b18354ed19,1
1c78a7e4-bbeb-47c2-8db4-f33a89a71503,1
1c856a81-ad15-45b3-8458-46ed85959bfe,1
1c8f56ee-0356-4ad5-8846-e50a99f3c054,1
1c993eda-17d1-4cd2-9348-e05b2b11ad49,1
1cc069a2-eb28-4aeb-afa7-59ac2ef64079,1
1cccb376-9a86-4210-bd23-099216bb1d35,1
1cda1a35-675b-4a42-a8e7-d3094c2bac72,1
1cdfad77-0537-46cb-883a-ec6ae9343146,1
1d067669-cf91-4e4f-a202-687582b7da4a,1
1d6fd009-98ec-4418-bb66-c334e0dc537a,1
1daca9bc-fcd5-436d-ad15-d516d978fcbb,1
1dd5d5d0-0e2d-4ca2-9986-b1bdb92874f8,1
1e34ed3e-52de-403c-8f6e-8fb5fac4b20a,1
1e4e241d-a988-4c97-99d0-fdba7e35d065,1
1eb4fe60-3810-44e0-b553-c64fbeb2c250,1
1ec838bf-39f8-49a6-8d74-873991b28917,1
1edaca19-1926-4331-a4c7-76d8b6ff64c3,1
1f19805d-656b-4b50-897a-a7eb86e2f1f8,1
1f48f00d-dd5b-402e-832d-09575345c9e9,1
1f61643a-4d93-47a3-b78d-ed6cf088f8b2,1
1fa3e7f5-02cb-4d29-803d-ebe645f2104e,1
1feba0ea-a7b5-46cb-a04f-d644a3839b11,1
202332ee-2544-441c-a779-cec0dafbb5ce,1
204273b2-ad5f-402d-a2aa-240748678909,1
20bc91eb-8f92-494e-8c68-7e4f6ec11d9d,1
21050582-5a95-4d87-90dc-310017538d47,1
21183083-e4fb-478d-96eb-9f9919e1d549,1
21404403-ca41-4f1f-a8cb-9e7ce6f2e04e,1
2184a04d-3a96-4516-8280-6d6057c10026,1
2190578d-ebad-47f6-8694-6b55db352f75,1
21dc8dda-a3e9-4be8-b98d-79869a527e9f,1
220ff565-d771-4537-8cb8-3c67eef30dce,1
222197fa-9bd8-4cb7-a59c-8a3e599ee701,1
22227b59-e82c-409d-ada5-18edeb086595,1
22c21655-3d06-48d7-9d9c-869c62becab9,1
23a97654-cbc8-4dc1-b1fb-3c725f31b51d,1
2501b731-6b8b-407d-a31f-82b2fe61713c,1
25282c88-b075-4afe-a106-287ea938c30a,1
253ccd81-7b95-4130-a0f3-85d1ae7aa439,1
254407db-470b-45a0-ade7-7dce61b02557,1
255d6d4e-88cf-47ec-a623-ce536552c397,1
2563c79d-9f1c-42c7-a341-90e519ae75ed,1
25897338-4435-4097-8115-9d0f2128da2b,1
25aab552-383e-4d45-bbb3-f236dfd32647,1
261a7342-8a31-4ce8-8a48-d85faf0fc678,1
26667d92-5845-4366-b450-02b8857c047b,1
26a1905a-262a-43d3-82e8-6f2aaff2dec9,1
26af03b6-1581-4304-b0b7-2007f4ded926,1
26bff5d7-0653-44fc-8fc8-bdc429699114,1
26e1cd62-a0a8-4a5d-9b10-2d33d0c18b93,1
270b0c21-19cb-4460-9018-2c03d2bb8978,1
2711eb21-d249-4968-aa41-a65942730018,1
27277a1d-e76e-42c0-be64-30de29922390,1
272cbe81-114c-47d3-b0a8-6d2c734e6c30,1
274e371b-f6c9-470c-99e7-7049b8ba49d1,1
27633a40-d205-478a-9b7a-31f51afd0286,1
27737c37-70fe-4c48-80b0-a0cc29c62b02,1
2847c53b-d38b-45ca-802e-62d1a1c00130,1
2893169e-ec6e-4377-b5f1-fdf88156f94b,1
28d647e8-242f-4ffa-ad3c-8ac8fa9eec9a,1
28e8d0de-e8cc-4c5d-9a37-0836b12baf08,1
28f29ae2-1a96-4b80-8b9e-65df82e119b4,1
2905c335-ae5a-441d-8303-b030ec17be60,1
2919636b-7f50-4d27-bd50-96be493c1598,1
292e5edf-458c-42d7-81cc-36a9d184694a,1
294719ac-2d63-49d3-8c5a-d49631a8603d,1
2ab98163-9e4c-4240-8a77-5d141e5ee297,1
2aded667-58db-4eec-bc62-7716eb65e391,1
2b0af5c8-9028-41ec-8623-8911f8de00b7,1
2b53f76c-8e68-421a-8f84-a707432f6ac7,1
2bdc8468-90ed-42f0-98f5-23c881c7a3e7,1
2c0cc21d-537f-469b-9a24-89f4f554e434,1
2c272b92-9cab-4821-8481-d3c70acfd340,1
2c86c47d-8baf-48a9-9c58-426d8e8248ce,1
2cd056ad-d1a6-4513-adca-b29c560e7c30,1
2d0b7207-13b5-4993-9d98-93003e306025,1
2d14bf37-baad-4ee3-8031-4745317e9bfd,1
2d183e9e-2978-482e-9c3b-54971cf931ba,1
2d466f68-9816-49a9-ba66-b8cc8649a094,1
2d4c249f-7019-44ac-921b-14a8a7f495f6,1
2d6c688e-4508-41de-a19d-d9a728249794,1
2df3cbea-a3db-4ece-a1db-728f06e239f3,1
2e0d5660-65b5-4351-b81d-d580d8f510d2,1
2e205e7a-cfc2-4fb0-b03b-b697cdd5bac5,1
2e4d4713-5be1-43fb-99e0-f5f1834b66dd,1
2e8a325e-1f74-4e09-befb-14d36ffccdb1,1
2e997979-2095-473c-8091-c553d7d1c836,1
2ea43b9b-1d80-4a5b-a6c7-60bdbd4ada16,1
2eace2f8-0b41-4817-921c-a4b2d0f229bb,1
2ead3959-d60c-4213-a194-608152e7a4f5,1
2eb09bcc-232b-417b-bd30-0f6f5427d114,1
2f36502c-7410-4a98-a4d2-d52a150a1f7c,1
2fe3bd26-c2e4-4751-bcbb-7c5dcc850e7b,1
30279c36-d4f8-47fa-8e8d-3261a41b1dde,1
30597807-131a-44ec-8616-f4c967d4e143,1
3126caab-0944-42fe-b8c4-2e6cb9cc808e,1
3130caa5-e910-414f-b193-583ab67a210b,1
314b846e-40d6-4589-948a-cd38a66f888e,1
314cba27-20e4-43a3-8260-e6c1ab87571b,1
3155d9bd-d0f8-4dcb-9da8-9acb26c6b84b,1
31bf1094-1310-4fb3-af14-606e27db4335,1
31cffbd0-d5fa-4a4b-ac23-ee56807bb2c2,1
32380094-6ba4-459d-8d6a-489f2f9c5630,1
326fdca1-8a68-4a4d-888b-af7c8e03d06d,1
3298e424-6543-4846-8a00-f8ebe670bdfd,1
32a5912a-ebcc-4d65-813f-2a32edae3918,1
32b444f9-ed3c-4122-bc4b-7473aef96a7d,1
32d4791a-151a-4054-9f9e-c48375988779,1
32e29ae9-6c06-4816-8431-bcb0b7f245c4,1
32f4cc28-e80e-4975-95eb-6f978390b080,1
332d7885-0460-413b-9db7-dca6dc62f2a1,1
3379ac8e-f9e6-4970-81bc-d2dead81cf1c,1
33a25a82-b713-4921-a7a8-805ae902de74,1
33eb872a-41af-4cc3-9f61-46f44c879346,1
33ff5e84-d4a4-4a69-b4f9-e26a806cd26a,1
3412b4e4-0f09-4370-a846-446780837e6c,1
341d712d-7cd5-48fc-9c60-fe805960b962,1
34a12b96-59f9-4ec5-b9d5-fad516103b02,1
3592b214-a7d7-44bc-9bae-faf42dfb2b70,1
35a508e9-35c6-4912-95c7-ab9bb8fc67d6,1
35b64935-dc7f-45fa-99a0-52debb900fae,1
3645cf9e-6963-457e-be38-0a24da6001cc,1
36be420b-e9da-4633-9788-75271d24e794,1
371524d1-96b5-48cc-8197-b6e918b46d73,1
372a1406-c1b8-4f43-ae5f-4459058ad247,1
374177a4-43dc-42af-b8db-e8bd88bd32c0,1
37cce93d-df5b-4d0f-9fe9-7264d9e6464c,1
37cfe6d9-a847-45e3-af4a-8c389d28d4d9,1
37eb76d8-046e-4e70-98e7-b9adbbb25130,1
37f6729a-22c2-4e6f-97c4-fb18aa00a04b,1
38025fe0-18f6-4ace-a09f-328bad3a6b6c,1
3836742e-c53e-487e-9396-59f3daebb6ef,1
384bb55f-2bdb-4a60-a5cb-d525f1d98a4f,1
384f6fbd-8325-494c-a35b-ab9d918879de,1
38da9e9d-17b7-495a-b207-aa77fec6dc58,1
39487546-2c52-48ab-ac38-19a1990ac774,1
3961d40f-1d47-4fba-994c-f2c2d3c5bf76,1
39a59090-4824-43eb-b0cf-5d1ff96c0ac1,1
39c42976-20c4-4460-8e0e-febdeb0f234a,1
39cb45ca-7322-4048-b199-522cd5acd5b6,1
39d89a97-6cb9-4a81-accb-5cd77ce00bc7,1
3a614f1f-a7f9-4e02-82b6-3955488b14ca,1
3a76ce23-c766-4975-941d-a478e2bfcbd9,1
3ad09a6b-450f-47d6-aa8f-257e3fd9ae26,1
3add1dc1-57eb-4440-a685-318e4172dc0f,1
3b2fdad5-9e5a-4565-b2bd-9af1519bc8ec,1
3bea216d-0e19-4461-ba46-8094646a41f6,1
3c3c32b0-0f83-4522-9a97-43217f8bb8c7,1
3c5b3367-5a2f-413c-85b1-132894cf42c7,1
3d215c3d-cc6c-48ec-a9cf-1a99a2d6b2eb,1
3d297b7b-765b-483d-b4df-c3ddcbb3d630,1
3d48870f-5805-4354-a0be-f2b2a13dd534,1
3d82d312-8e30-487d-ace5-f3e2368a7652,1
3d9cd315-08bd-4434-8b07-7e01d0a054e2,1
3dbbdc25-f3af-461f-b087-e80ea17a3167,1
3dbd6e1f-c6af-4bb0-a4a5-f209b3bed738,1
3e337706-0059-4f2a-bbcd-a6ce43cff18f,1
3e531a65-2303-4248-be2f-81d0aa054e10,1
3e99e9a9-59b2-4274-8c66-9bd3e8f53f73,1
3e9c9d09-d990-443c-8ee1-5c30293de94e,1
3eaef633-fe63-4edd-926d-7e956c18313c,1
3eaf6de5-b688-4ab8-8452-e3b13ab0573d,1
3ed28dbf-5f7e-44ee-90ee-1235860c4dcd,1
3ed56c5c-32c4-45d4-868e-c0054e43a64f,1
3edfbbf0-cdc3-43af-bb83-9de40d248b49,1
3f40e14d-bde8-4084-923a-ed5e60356faf,1
3fbadfef-3277-456c-a410-feb5e68b4bc2,1
3fddfd18-a83c-4d3f-bfcf-7c23712f5988,1
4000a035-3feb-45e2-9fd1-8be3df637720,1
4058217d-1f4f-4824-83c2-bb41fe0d3fb4,1
405ddb61-26cf-4e8c-96b2-f86bcc48df89,1
4098e962-e6a9-4bc3-9bad-629f461dc6b3,1
40a4e699-f747-4880-9d2d-ca47d7f6bed0,1
40beb25b-93a3-43b9-9ba6-603e19cae47c,1
40cee3a1-bd7e-4927-a473-732a4f6e2abd,1
40cfeaf0-28ca-4e95-9cd7-b418f5f56ea2,1
40d847cd-5339-4bd3-93e3-d392241315d2,1
40d8a277-240a-4927-bf64-a15d4ddc0faf,1
4100ed53-ab34-45ef-b6bd-cec44384d340,1
41805582-3341-4f75-82b0-5972b5e6c2e8,1
41f49833-7463-453e-b2c4-c239f3de1d0e,1
420d1b59-fd37-4b90-a810-c0388620eef5,1
42188160-7e2f-4d16-b745-8fbdf8c2e1e9,1
423e53ad-e2c8-46e4-a8d0-d44f37f4f91f,1
4271ec57-b496-4133-93a0-a8e6cacd701e,1
428cac69-2cac-4a4f-a7d1-fa986da560e1,1
42ac08cf-d955-4145-9a00-81359cdb9a89,1
42ce9fc8-3d33-47d3-ae0d-b1da9dcaebcd,1
42e2b1f1-363f-4604-a702-413f07e32bab,1
